time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740008331.0482354,0,0,0,24.296015625,94148,50.91723303462348,1011.174657947679,17.292986917413078
1740008332.0602496,0,0,0,24.2985546875,94253,50.94918641648778,1011.1805400892308,17.24393281408406
1740008333.0717769,0,0,0,24.2997265625,94889,50.98729537862047,1011.1753742985384,17.287012899029296
1740008334.0849128,0,0,0,24.3012890625,95103,50.9874976606695,1011.1655426201577,17.369004622718073
1740008335.095996,0,0,0,24.303828125,95210,50.97517295285126,1011.1572938415688,17.437796180440515
1740008336.1070292,0,0,0,24.3059765625,93854,50.95647247523264,1011.15724361642,17.438215039748417
1740008337.1180956,0,0,0,24.3087109375,93854,50.925199569654225,1011.156376766817,17.44544424998044
1740008338.1293046,0,0,0,24.3106640625,94274,50.87486057281738,1011.1630754121788,17.389580115849064
1740008339.140353,0,0,0,24.314375,94169,50.837405406778934,1011.1602586932927,17.413070434949073
1740008340.1516235,0,0,0,24.3180859375,94591,50.86949682898727,1011.1645074712569,17.377637331053975
1740008341.163345,0,0,0,24.320625,94697,50.86982500200105,1011.1597910914948,17.41697005374104
1740008342.176144,0,0,0,24.3227734375,94803,50.87010269351751,1011.1650399433707,17.37319673571908
1740008343.189809,0,0,0,24.32375,95070,50.838616537026816,1011.1577908083849,17.43365166048127
1740008344.2031481,0,0,0,24.325703125,95772,50.80726183354959,1011.1556573902583,17.451443592494023
1740008345.2177444,0,0,0,24.326484375,96099,50.78208098721655,1011.1586901396907,17.426151573260956
1740008346.2302427,0,0,0,24.3284375,96705,50.731779945398614,1011.1636223953273,17.38501849933347
1740008347.243705,0,0,0,24.330390625,96154,50.67517607747264,1011.157956075151,17.432273396968185
1740008348.2560956,0,0,0,24.331171875,97150,50.6500131659548,1011.1574559662866,17.436444119905747
1740008349.2690196,0,0,0,24.330390625,96816,50.593082298153725,1011.1561896439447,17.447004787294567
1740008350.2827215,0,0,0,24.3305859375,96816,50.54891838413211,1011.1600390881177,17.414901857298332
1740008351.2958393,0,0,0,24.3315625,97206,50.52379787472204,1011.1633884315002,17.386969662046624
1740008352.310137,0,0,0,24.3315625,98282,50.49224513632486,1011.1722206067254,17.313313183308438
1740008353.323043,0,0,0,24.3325390625,97374,50.46082331250956,1011.1738035325911,17.300112328911002
1740008354.3361483,0,0,0,24.333125,97713,50.43566462239479,1011.1747532883996,17.29219182189008
1740008355.348105,0,0,0,24.3352734375,98053,50.41701725395229,1011.1747028367714,17.2926125640764
1740008356.360534,0,0,0,24.336640625,98282,50.391964757369216,1011.1627873359179,17.391982555253296
1740008357.3728411,0,0,0,24.338203125,98225,50.38585879625482,1011.1670864314465,17.356129896374576
1740008358.3858707,0,0,0,24.340546875,98511,50.36724134210064,1011.1673524850405,17.353911124716518
1740008359.3995564,0,0,0,24.3415234375,99090,50.35475555340128,1011.1583366133326,17.429099850413913
1740008360.4123964,0,0,0,24.343671875,98858,50.348725883574794,1011.1582860253884,17.4295217349473
1740008361.4299014,0,0,0,24.3450390625,99793,50.348901227472695,1011.1605020585536,17.411040863039926
1740008362.4444888,0,0,0,24.3462109375,99148,50.33644165301155,1011.1588685669251,17.42466355740549
1740008363.4579632,0,0,0,24.347578125,99265,50.32400793687076,1011.1593181160212,17.42091448839887
1740008364.4723465,0,0,0,24.3493359375,99499,50.3242333010599,1011.1657002581992,17.367689988096014
1740008365.4856799,0,0,0,24.3503125,99675,50.3369676037294,1011.1619836808522,17.398684716119217
1740008366.5004623,0,0,0,24.353046875,100148,50.36253920671168,1011.1593497541883,17.420650638128595
1740008367.5177631,0,0,0,24.3551953125,100327,50.38803939013866,1011.1716645555098,17.317950391900265
1740008368.5308747,0,0,0,24.3571484375,100506,50.37567729050242,1011.1765968207691,17.276817665069935
1740008369.54379,0,0,0,24.359296875,100806,50.36964689464828,1011.1800791652158,17.247776680297438
1740008370.5575593,0,0,0,24.36125,100806,50.376203606039,1011.1726458332982,17.309766992803926
1740008371.5707603,0,0,0,24.3630078125,100686,50.37642917659652,1011.1684289126702,17.34493418966462
1740008372.584833,0,0,0,24.3645703125,100746,50.3514064079692,1011.1727280137555,17.309081646409485
1740008373.59798,0,0,0,24.3653515625,101351,50.35781212714426,1011.1704612483464,17.327985421206975
1740008374.6102407,0,0,0,24.3665234375,101291,50.33904657721622,1011.1652945543201,17.371073387268144
1740008375.6220706,0,0,0,24.3696484375,101595,50.320533341551744,1011.170359669116,17.328832545798907
1740008376.6332011,0,0,0,24.3731640625,101595,50.333593361610646,1011.1760579306242,17.281311742532452
1740008377.6443408,0,0,0,24.3786328125,101657,50.359516114394395,1011.1707893911168,17.32524886019357
1740008378.6560032,0,0,0,24.385859375,101718,50.379361962690396,1011.1736694471973,17.301230537145067
1740008379.6671083,0,0,0,24.3940625,101291,50.44980101457524,1011.1763655411191,17.278746422803128
1740008380.6782236,0,0,0,24.3993359375,102771,50.48833718880561,1011.1690131409752,17.340061984682773
1740008381.6896229,0,0,0,24.401484375,101779,50.501234751444116,1011.1618955204282,17.399419938950246
1740008382.7026644,0,0,0,24.4024609375,102335,50.50767134190256,1011.1581784085097,17.430419219529778
1740008383.715647,0,0,0,24.4036328125,103528,50.49520028277529,1011.1565444652946,17.4440457053135
1740008384.7286336,0,0,0,24.406171875,102646,50.48921621721901,1011.1482931775685,17.512858684140035
1740008385.7417026,0,0,0,24.408125,102771,50.45160822165602,1011.1443920925274,17.545392586413918
1740008386.754662,0,0,0,24.4083203125,103846,50.42009002568207,1011.1482419278946,17.513286090695114
1740008387.7677886,0,0,0,24.408125,103148,50.40744915203571,1011.1549919557784,17.45699308049699
1740008388.7808034,0,0,0,24.4036328125,104360,50.394257415087644,1011.1565444652946,17.4440457053135
1740008389.7944698,0,0,0,24.4020703125,103591,50.362523714934625,1011.154012046468,17.46516518264272
1740008390.8074107,0,0,0,24.40109375,103974,50.35609243778612,1011.1647956613227,17.37523394587705
1740008391.8201995,0,0,0,24.4005078125,104814,50.318186205618545,1011.160312745956,17.4126196566654
1740008392.8329885,0,0,0,24.4003125,104295,50.28664131348028,1011.1670626841945,17.356327938185466
1740008393.8449981,0,0,0,24.399921875,104231,50.292894766633864,1011.1664295701906,17.361607836567625
1740008394.856089,0,0,0,24.39953125,104554,50.27393477954766,1011.1640298350787,17.381620619169535
1740008395.8671758,0,0,0,24.39796875,104554,50.248524454347226,1011.1650306184897,17.373274501319923
1740008396.8782692,0,0,0,24.39640625,105469,50.22311778604275,1011.1660313861265,17.364928521708737
1740008397.8897235,0,0,0,24.393671875,105140,50.21646658713754,1011.1721992051291,17.313491662634995
1740008398.9040234,0,0,0,24.39171875,105140,50.17211549224594,1011.172566794655,17.3104261379869
1740008399.9169245,0,0,0,24.3911328125,106939,50.14684477963893,1011.1663173133281,17.36254401078191
1740008400.9296553,0,0,1,24.460859375,104231,50.1872657058583,1011.206892331694,17.02417119656897
1740008401.9426312,0,0,1,24.5126171875,104167,50.26322070265931,1011.2041980484886,17.046639661172478
1740008402.9555087,0,0,1,24.5255078125,104619,50.38468333681728,1011.2021181749852,17.063984405561968
1740008403.968235,0,0,0,24.5239453125,105140,50.44757149744422,1011.1942851250192,17.129307026596376
1740008404.982463,0,0,0,24.5200390625,105403,50.45337907178697,1011.1897217241753,17.167363056463078
1740008405.9959984,0,0,0,24.5157421875,105733,50.40235246820538,1011.1827583338574,17.22543382910413
1740008407.00832,0,0,0,24.5126171875,106333,50.37041193531705,1011.1741601935304,17.297137947369592
1740008408.0194142,0,0,0,24.5098828125,106199,50.30699967234236,1011.1750297445631,17.289886311476963
1740008409.0305226,0,0,0,24.506171875,107279,50.26239405213743,1011.1743166617905,17.295833077234047
1740008410.041715,0,0,0,24.502265625,106534,50.2114730380778,1011.1768208126156,17.274949684351533
1740008411.0528953,0,0,0,24.4989453125,107416,50.17954234350153,1011.1696730682283,17.334558486784825
1740008412.0641801,0,0,0,24.494453125,107143,50.12857046950704,1011.1765281716113,17.277390165008608
1740008413.0766182,0,0,0,24.49015625,107827,50.09653013334869,1011.1730983954238,17.305992837913223
1740008414.0885139,0,0,0,24.4860546875,107347,50.05192842704612,1011.1646845317664,17.37616072004576
1740008415.1016223,0,0,0,24.4829296875,107759,50.02634706504985,1011.1649207118556,17.37419107665943
1740008416.1146543,0,0,0,24.478046875,107007,50.0005450428249,1011.1676086238965,17.351775038122298
1740008417.1275737,0,0,0,24.4735546875,107690,49.96850382428636,1011.1638621513376,17.383019032557222
1740008418.1406162,0,0,0,24.4692578125,107896,49.94278550101853,1011.1604321692975,17.41162371229614
1740008419.1533418,0,0,0,24.46671875,107690,49.936169673225024,1011.154550497404,17.460674688694425
1740008420.1663413,0,0,0,24.4645703125,108312,49.8981489840271,1011.1528354948325,17.474977221725116
1740008421.1793537,0,0,0,24.460859375,108591,49.903966406672055,1011.1556554133556,17.451460079158633
1740008422.1918654,0,0,0,24.45734375,108173,49.90351818979694,1011.1570249910418,17.440038295370364
1740008423.2032607,0,0,0,24.4551953125,109365,49.90324428739956,1011.1676773298879,17.351202060127115
1740008424.2155132,0,0,0,24.4524609375,109294,49.90289569303293,1011.1614790609648,17.402893045755306
1740008425.2283244,0,0,0,24.449921875,108521,49.91515341357253,1011.167964660825,17.348805845802726
1740008426.240089,0,0,0,24.4477734375,109507,49.91487947838076,1011.1680162491352,17.34837562192118
1740008427.2525094,0,0,0,24.443671875,109792,49.92064748124166,1011.1684359033345,17.344875890611
1740008428.2638617,0,0,0,24.44015625,109792,49.920199211575515,1011.1698051042248,17.333457366021968
1740008429.2749665,0,0,0,24.4368359375,109223,49.91977586055025,1011.1714907791153,17.31939960665418
1740008430.2860868,0,0,0,24.4352734375,110366,49.93215899485656,1011.1724918641604,17.311051023176972
1740008431.2972043,0,0,0,24.4317578125,109507,49.9254194338331,1011.1703274728408,17.329101048106185
1740008432.3082166,0,0,0,24.4282421875,109935,49.943845425983035,1011.1699297499875,17.332417876593084
1740008433.3211389,0,0,0,24.4243359375,110728,49.94334723338985,1011.17419894805,17.296814753274642
1740008434.3328676,0,0,0,24.4212109375,109792,49.917783813084725,1011.1779675566524,17.26538641403139
1740008435.3459008,0,0,0,24.4159375,110222,49.89824040107527,1011.1658873180221,17.366129988468728
1740008436.358913,0,0,0,24.4118359375,111166,49.90400784221616,1011.1645397241612,17.37736835523284
1740008437.3720422,0,0,0,24.40734375,110583,49.884565819308236,1011.1696255369338,17.334954876408247
1740008438.3837807,0,1,1,24.405,110947,49.87797784938974,1011.1658268772037,17.366634039248602
1740008439.3949199,0,1,1,24.4020703125,110728,49.87760465662916,1011.1681450699969,17.34730131251269
1740008440.405967,0,1,1,24.3993359375,111386,49.877256353463125,1011.1725463829972,17.310596361637735
1740008441.4170465,0,0,0,24.3977734375,111020,49.88963612302982,1011.161180828669,17.40538018556716
1740008442.4282804,0,0,0,24.3946484375,111386,49.88923800270006,1011.15788254055,17.43288664823426
1740008443.4405496,0,0,0,24.3915234375,112201,49.87626125517525,1011.1563508396642,17.445660473072603
1740008444.4535298,0,1,1,24.3887890625,111239,49.875912989540694,1011.1572188167494,17.43842185990601
1740008445.4665363,0,1,1,24.385859375,111607,49.88182899868759,1011.1542370268493,17.463288924101313
1740008446.4794097,0,1,1,24.383125,111460,49.89405958717541,1011.1586380872443,17.426585671076523
1740008447.4923055,0,1,1,24.3801953125,112201,49.89368636837901,1011.1521231074033,17.48091829423739
1740008448.505154,0,1,1,24.3786328125,111093,49.924938039471385,1011.1548903169875,17.457840712291254
1740008449.518212,0,1,1,24.3778515625,112350,49.950002939142436,1011.1536240709496,17.46840076502896
1740008450.531303,0,0,0,24.3778515625,110947,50.01292941852295,1011.1553906321137,17.453668260635133
1740008451.5442624,0,0,0,24.3770703125,111977,50.075777959093315,1011.1611906210704,17.405298520789323
1740008452.5570478,0,0,0,24.3770703125,110728,50.16394223512483,1011.1682568595451,17.34636903686512
1740008453.5697508,0,0,0,24.3770703125,111313,50.28996553841037,1011.171789979401,17.31690441478873
1740008454.5823033,0,1,1,24.376875,111681,50.359290573388776,1011.1714734119548,17.31954444075214
1740008455.5951653,0,1,1,24.376484375,112126,50.434925187542646,1011.170840277135,17.32482449408162
1740008456.6069834,0,1,1,24.3743359375,112126,50.48512297905006,1011.1655914851206,17.36859710956712
1740008457.6202161,0,1,1,24.3727734375,112425,50.503853330015325,1011.1648255011453,17.374985094210135
1740008458.6327732,0,1,1,24.3721875,112425,50.497467370878084,1011.1656423467023,17.368172945477774
1740008459.6453707,0,1,1,24.3716015625,113027,50.459532978165896,1011.1646926445787,17.376093062573617
1740008460.6580825,0,1,1,24.3696484375,113560,50.45297295350613,1011.1668265901196,17.358296860874567
1740008461.6706827,0,1,1,24.3676953125,113484,50.421180146201266,1011.1689605057604,17.34050093894001
1740008462.6832469,0,1,1,24.3659375,113943,50.37680513653363,1011.1749440223002,17.29060119354841
1740008463.6957107,0,1,1,24.364375,113179,50.3324661973238,1011.1653453409693,17.370649847983206
1740008464.708272,0,1,1,24.363984375,113407,50.288288425121124,1011.1647122003668,17.37592997544703
1740008465.7210598,0,1,1,24.3637890625,113407,50.250448212597135,1011.1643956301015,17.37857003988273
1740008466.733951,0,1,1,24.3630078125,114640,50.21884156104799,1011.1684289126702,17.34493418966462
1740008467.7469077,0,1,1,24.362421875,113866,50.18726546411532,1011.1710122367737,17.32339042948247
1740008468.7579348,0,1,1,24.36125,113713,50.1556199719156,1011.1761788669273,17.28030319336625
1740008469.7689517,0,1,1,24.3598828125,114020,50.117657783951294,1011.1757293561312,17.284051892355734
1740008470.7800179,0,1,1,24.358125,114329,50.11113601374405,1011.1799462127665,17.24888543474185
1740008471.791114,0,0,0,24.3551953125,114562,50.10446476607174,1011.1716645555098,17.317950391900265
1740008472.803658,0,0,0,24.351875,114952,50.097743913283374,1011.1680492603839,17.34810032259767
1740008473.816762,0,0,0,24.349140625,114718,50.07850621310859,1011.1653836819848,17.370330100054865
1740008474.8297153,0,0,0,24.345625,115031,50.084353049473336,1011.1649847340691,17.373657158180304
1740008475.8422508,0,0,0,24.342890625,115266,50.052526874387716,1011.1658520498906,17.366424109715684
1740008476.8533795,0,0,0,24.3403515625,115109,50.07108812781966,1011.1723352826699,17.31235683951339
1740008477.8644452,0,0,0,24.339375,115266,50.07725898039437,1011.1760517445082,17.281363331692337
1740008478.8754623,0,0,0,24.3368359375,115424,50.064343885934136,1011.1790019633477,17.256759988353345
1740008479.8867567,0,0,0,24.3337109375,116139,50.06394488589311,1011.1704037207022,17.32846517559438
1740008480.899655,0,1,1,24.329609375,116299,50.044536875718094,1011.1619890385699,17.398640034889155
1740008481.9126234,0,1,1,24.324921875,116379,50.05652782566711,1011.159690310391,17.41781052949684
